year;country_id_o;country_id_d;distw_harmonic;distw_arithmetic;dist;distcap;contig;comlang_off;comcol;comrelig;pop_o;pop_d;gdp_o;gdp_d;pop_pwt_o
2008;TGO;TZA;4292;4310;4464;4070;0;0;0;0,144707993;5987,491;42353,79;3163416,576;20715085,82;6161,795898
2009;TGO;TZA;4292;4310;4464;4070;0;0;0;0,144707993;6144,457;43639,751;3163000,576;21368166,4;6330,472168
2010;TGO;TZA;4293;4311;4464;4070;0;0;0;0,144707993;6306,014;44973,331;3172945,408;22915004,42;6502,952148
2011;TGO;TZA;4293;4311;4464;4070;0;0;0;0,144707993;6472,304;46354,607;3756023,04;23874164,74;6679,282227
2012;TGO;TZA;4293;4311;4464;4070;0;0;0;0,144707993;6642,928;47783,108;3915754,24;28248631,3;6859,481934
2013;TGO;TZA;4293;4311;4464;4070;0;0;0;0,144707993;6816,982;49253,124;4338575,872;33225037,82;7042,948242
2014;TGO;TZA;4293;4311;4464;4070;0;0;0;0,144707993;7228,915;52234,867;4482880,512;48197218,3;7228,915039
2015;TGO;TZA;4294;4312;4464;4070;0;0;0;0,144707993;7416,802;53879,955;4087628,288;45628248,06;7416,801758
2016;TGO;TZA;4294;4312;4464;4070;0;0;0;0,144707993;7606,374;55572,201;4399995,904;47431036,93;7606,374023
2017;TGO;TZA;4294;4312;4464;4070;0;0;0;0,144707993;7698,476;54660,343;6395472,574;53320625,96;7797,693848
2018;TGO;TZA;4294;4312;4464;4070;0;0;0;0,144707993;7889,095;56313,442;7112200,725;57003713,61;
2019;TGO;TZA;4294;4312;4464;4070;0;0;0;0,144707993;8082,359;58005,463;7220395,248;61136873,69;
2020;TGO;TZA;4294;4313;4464;4070;0;0;0;0,144707993;8278,737;59734,215;7574636,979;62409709,11;
2021;TGO;TZA;4294;4313;4464;4070;0;0;0;0,144707993;8478,242;61498,44;8413200,568;67775101,79;
1948;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;;;;;
1949;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;;;;;
1950;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;1171,897;5521,758;;;
1951;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;1194,973;5670,97;;;
1952;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;1219,113;5824,797;;;
1953;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;1244,363;5983,396;;;
1954;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;1270,771;6147,541;;;
1955;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;1298,389;6317,454;;;
1956;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;1327,27;6493,361;;;
1957;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;1357,445;6675,501;;;
1958;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;1388,973;6864,123;;;
1959;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;1421,772;7059,486;;;
1960;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;1580,513;6788,211;121128,072;423145,696;1568,119995
1961;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;1597,528;7006,629;126396,472;441667,04;1606,209961
1962;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;1612,758;7240,155;132237,472;449158,304;1645,883057
1963;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;1631,763;7487,412;143255,808;516315,648;1687,212036
1964;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;1662,072;7746,181;166104,08;589247,488;1730,097046
1965;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;1708,632;8014,376;187300,304;884502,336;1774,781006
1966;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;1774,029;8292,751;216136,224;925381,504;1821,166992
1967;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;1855,445;8580,647;231706,448;967240,704;1869,324951
1968;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;1945,781;8872,89;241956,912;1037379,264;1919,332031
1969;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;2034,909;9162,794;267732,48;1168556,672;1971,465942
1970;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;2115,521;9446,024;253976,592;1259554,816;2115,521973
1971;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;2185,661;9720,388;286537,568;1417191,68;2185,662109
1972;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;2247,575;9988,441;335677,6;1490970,368;2247,582031
1973;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;2303,345;10256,553;406479,936;1701817,856;2303,344971
1974;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;2356,623;10533,82;560437,824;2098945,024;2356,62207
1975;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;2410,446;10827,097;617321,664;2359555,584;2410,446045
1976;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;2464,459;11139,632;619375,168;2447300,096;2464,455078
1977;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;2518,572;11470,628;777435,072;2936470,528;2518,565918
1978;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;2576,477;11818,135;824264;2420260,864;2576,468994
1979;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;2642,853;12178,512;891775,744;2139025,024;2642,845947
1980;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;2720,838;12549,779;1136409,088;1244610,048;2720,839111
1981;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;2812,051;12930,714;962347,2;1337299,968;2812,039063
1982;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;2915,098;13324,39;821652,032;2177499,904;2915,065918
1983;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;3026,308;13738,114;765746,496;2240333,312;3026,238037
1984;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;3140,297;14181,63;718148,992;3615647,488;3140,237061
1985;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;3252,995;14661,481;762359,808;3519695,104;3252,993896
1986;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;3363,537;15180,721;1060911,744;3923244,032;3364,02002
1987;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;3472,65;15736,176;1249099,264;6269521,92;3474,080078
1988;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;3579,803;16320,417;1378847,36;6508931,584;3581,927979
1989;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;3684,782;16922,647;1352949,632;5276481,024;3686,373047
1990;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;3787,602;17534,84;1628427,648;4304399,36;3786,939941
1991;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;3887,716;18156,096;1602299,776;3321729,28;3882,270996
1992;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;3985,364;18788,441;1692959,104;2857457,664;3973,326904
1993;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;4082,422;19430,462;1233496,96;3220439,296;4064,926025
1994;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;4181,481;20081,152;982624,32;3990430,464;4163,64209
1995;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;4284,497;20740,726;1309382,784;5755819,008;4274,023926
1996;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;4392,177;21407,694;1465448,192;6044585,472;4398,237793
1997;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;4504,291;22084,526;1498950,912;6269333,504;4534,550781
1998;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;4620,71;22780,451;1587346,048;6584815,616;4679,022949
1999;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;4740,974;23507,799;1576094,464;5998563,328;4825,704102
2000;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;4864,753;24275,64;1294250,24;6193246,72;4970,367188
2001;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;4992,225;25088,034;1332328,96;5840503,808;5111,77002
2002;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;5123,674;25943,441;1474630,144;6178563,584;5251,472168
2003;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;5258,956;26838,428;1673690,368;6336696,32;5391,400879
2004;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;5397,851;27766,987;1937074,56;7940362,752;5534,598145
2005;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;5540,214;28724,869;2115154,048;9013834,752;5683,268066
2006;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;5685,845;29711,397;2202809,088;9942597,632;5837,791992
2007;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;5834,806;30728,746;2523462,656;12292813,82;5997,384766
2008;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;5987,491;31778,799;3163416,576;14239027,2;6161,795898
2009;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;6144,457;32864,326;3163000,576;14824492,03;6330,472168
2010;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;6306,014;33987,213;3172945,408;16030996,48;6502,952148
2011;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;6472,304;35148,064;3756023,04;15493319,68;6679,282227
2012;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;6642,928;36345,86;3915754,24;20040544,26;6859,481934
2013;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;6816,982;37578,876;4338575,872;21493614,59;7042,948242
2014;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;7228,915;38833,34;4482880,512;27927875,58;7228,915039
2015;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;7416,802;40144,871;4087628,288;27856379,9;7416,801758
2016;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;7606,374;41487,965;4399995,904;25527910,4;7606,374023
2017;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;7698,476;41166,588;6395472,574;30744473,91;7797,693848
2018;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;7889,095;42729,031;7112200,725;32927025,57;
2019;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;8082,359;44269,588;7220395,248;35353060,63;
2020;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;8278,737;45741,001;7574636,979;37600368,18;
2021;TGO;UGA;3544;3544;3544;3544;0;0;0;0,157707006;8478,242;47123,531;8413200,568;40434701,52;
1948;TGO;USA;9296;9468;8323;8569;0;0;0;0,115855999;;147203,003;;;
1949;TGO;USA;9296;9468;8323;8569;0;0;0;0,115855999;;149770,004;;258300002,3;
1950;TGO;USA;9296;9468;8323;8569;0;0;0;0,115855999;1171,897;152270,996;;286499995,6;
1951;TGO;USA;9296;9468;8323;8569;0;0;0;0,115855999;1194,973;154878,006;;330800005,1;
1952;TGO;USA;9296;9468;8323;8569;0;0;0;0,115855999;1219,113;157552,994;;347999993,9;
1953;TGO;USA;9296;9468;8323;8569;0;0;0;0,115855999;1244,363;160184,006;;366800011,3;
1954;TGO;USA;9296;9468;8323;8569;0;0;0;0,115855999;1270,771;163026,001;;366800011,3;
1955;TGO;USA;9353;9532;8323;8569;0;0;0;0,115855999;1298,389;165931;;399999991,8;
1956;TGO;USA;9353;9532;8323;8569;0;0;0;0,115855999;1327,27;168903;;421700010;
1957;TGO;USA;9353;9532;8323;8569;0;0;0;0,115855999;1357,445;171983,994;;444000010,2;
